task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,10,8.0,1e-06,2000,1000,1.084219217300415,0.43033161311249035,0.4560905546455704
