task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
CartPole-v1,kahkm_nlms,kahkm_association,1,0.4560905546455704,0.0,0.1370890700885219,0.0,0.23541024799694202,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,10,0.46319045502810424,0.0,0.12185698930419253,0.0,0.02997531982897662,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,20,0.5265159980304897,0.0,0.007272732421468531,0.0,0.02183830959392219,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,5,0.4448737487768432,0.0,0.15630779971175757,0.0,0.05605996128646071,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,50,0.5914409412490007,0.0,-0.10394853782335267,0.0,0.006057687435306756,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.44076213431615524,0.0,0.1660900246266146,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.46534534252452064,0.0,0.11777163008905278,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.529055894565928,0.0,0.0024838474550291645,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.44165802222124206,0.0,0.16240634659315922,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,50,0.5921003101397174,0.0,-0.10517927663770621,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,1,0.4924066574803424,0.0,-0.01814270718422506,0.0,0.11732228767143935,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,10,0.46610757384790286,0.0,0.04072361219874776,0.0,3.3306690738754696e-15,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,20,0.5191772862869021,0.0,-0.060310242301613304,0.0,3.3306690738754696e-15,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,5,0.457682015025497,0.0,0.05530482523870728,0.0,2.6645352591003757e-15,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,50,0.5486468152210716,0.0,-0.12720773076854308,0.0,3.1086244689504383e-15,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,1,0.801935111121622,0.0,0.0325729475838642,0.0,2.220446049250313e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,10,0.7819795868023898,0.0,0.05812739995034133,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,20,0.8162010753838549,0.0,0.01719372939207431,0.0,1.5543122344752192e-15,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,5,0.7860440521558081,0.0,0.05208084890899811,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,50,0.9094812027635805,0.0,-0.09204644035594423,0.0,3.3306690738754696e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,1,0.052215967564171795,0.0,0.2523033795314914,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,10,0.05103813621599263,0.0,0.2690514113322937,0.0,5.551115123125783e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,20,0.05184449028834612,0.0,0.2690897380672975,0.0,1.0436096431476471e-14,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,5,0.05094426880853914,0.0,0.2668857004621359,0.0,3.1086244689504383e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,50,0.053326745611220035,0.0,0.26774594422052533,0.0,2.375877272697835e-14,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,1,0.5274195254945153,0.0,0.002136596423017223,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,10,0.6402930468084311,0.0,-0.21390425417516745,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,20,0.6432041321014313,0.0,-0.2127386118271355,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,5,0.5951432343648356,0.0,-0.12867460997299873,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,50,0.6265594651605779,0.0,-0.16949868901989973,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,1,0.5222613588325591,0.0,0.01189570751525626,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,10,0.6400629878326308,0.0,-0.213468095183863,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,20,0.641498524404352,0.0,-0.20952274891885492,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,5,0.5985830402400936,0.0,-0.13519811781188573,0.0,5.551115123125783e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,50,0.6287966536705687,0.0,-0.17367449223572695,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,1,0.4371961232082788,0.0,0.17283682069557404,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,10,0.6456508216206309,0.0,-0.22406183072524932,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,20,0.6413659187993132,0.0,-0.2092727257468181,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,5,0.6125670356750518,0.0,-0.16171842365096722,0.0,4.440892098500626e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,50,0.6298685330132918,0.0,-0.17567519856258929,0.0,4.440892098500626e-16,0.0,1
