task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,100,8.0,1e-06,977,491,0.7647342681884766,0.02656284709275251,0.022221793383716458
