task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,30,2.0,1e-06,977,491,0.5039253234863281,0.004427911948861077,0.0035592786241009366
