experiment,run_index,total_runs,n_steps,dt,data_seed,random_state,train_fraction,n_train,n_test,state_dim,n_clusters,subspace_dim,Nb,omega,tau,beta,nlms_epochs,kmeans_kind,batch_size,n_jobs,status,effective_regimes,train_closure_error,train_association_r2,test_closure_error,test_association_r2,raw_predicted_simplex_violation,projected_stochastic_simplex_violation,fit_seconds,eval_seconds,total_seconds,final_nlms_train_error,nlms_history_first,nlms_history_last,nlms_history_monotone_nonincreasing,B_raw_fro_norm,B_raw_spectral_radius,B_raw_min_entry,B_raw_max_entry,B_raw_row_sum_min,B_raw_row_sum_max,B_stochastic_fro_norm,B_stochastic_spectral_radius,B_stochastic_min_entry,B_stochastic_max_entry,B_stochastic_row_sum_min,B_stochastic_row_sum_max
02_duffing_kahkm_sensitivity,1,1,1200,0.03,1,0,0.75,900,300,2,15,4,100,4.0,1e-06,0.1,20,auto,256,1,ok,15,0.0012008328180129948,0.9826750091787098,0.0002223654082439545,0.9376610941105659,6.661338147750939e-16,6.661338147750939e-16,0.6080830097198486,0.007462739944458008,0.615556001663208,0.0012008328180129959,0.0012681108280828985,0.0012008328180129959,True,3.8536429186035543,0.9999999999999992,-0.010534004631756012,1.0017930829906907,0.9999999999999889,1.0000000000000124,3.8406673879060227,1.0,0.0,0.9983184530076552,0.9999999999999998,1.0000000000000002
