method,horizon,metric_space,relative_error,association_r2,simplex_violation,task
kahkm_nlms,1,kahkm_association,0.14336540753022625,0.27434481253208853,0.005328043143690422,CartPole-v1
kahkm_nlms_simplex_project_each_step,1,kahkm_association,0.1433438166061631,0.27445409667753595,4.440892098500626e-16,CartPole-v1
kmeans_hard_nlms,1,own_association,0.7778315912684072,0.08104005398179293,2.220446049250313e-16,CartPole-v1
kmeans_distance_nlms,1,own_association,0.4870002630546015,0.09781090171288576,0.0678846684098217,CartPole-v1
kmeans_rbf_nlms,1,own_association,0.0487696000102702,0.23646704041234246,6.661338147750939e-16,CartPole-v1
state_dmd,1,kahkm_association_of_predicted_state,0.1639063672069946,0.1703751436852048,5.551115123125783e-16,CartPole-v1
state_edmd_poly2,1,kahkm_association_of_predicted_state,0.16817174422853154,0.1487856053474288,4.440892098500626e-16,CartPole-v1
state_edmd_poly3,1,kahkm_association_of_predicted_state,0.15045829912324982,0.238443588748102,4.440892098500626e-16,CartPole-v1
kahkm_nlms,5,kahkm_association,0.1692943916067901,0.1427230695034586,1.9984014443252818e-15,CartPole-v1
kahkm_nlms_simplex_project_each_step,5,kahkm_association,0.16931721135155475,0.14260751434205676,4.440892098500626e-16,CartPole-v1
kmeans_hard_nlms,5,own_association,0.974492793318787,-0.1508438926575899,4.440892098500626e-16,CartPole-v1
kmeans_distance_nlms,5,own_association,0.46743878169170333,0.13610339240411085,0.055608994091627305,CartPole-v1
kmeans_rbf_nlms,5,own_association,0.04701206297261879,0.26116805107380214,1.887379141862766e-15,CartPole-v1
state_dmd,5,kahkm_association_of_predicted_state,0.19415702568939142,0.016823077022335875,5.551115123125783e-16,CartPole-v1
state_edmd_poly2,5,kahkm_association_of_predicted_state,0.19486955836463893,0.013214937266983307,6.661338147750939e-16,CartPole-v1
state_edmd_poly3,5,kahkm_association_of_predicted_state,0.1931900642715536,0.021719599041316373,6.661338147750939e-16,CartPole-v1
kahkm_nlms,10,kahkm_association,0.17243798834723917,0.12643400172050012,2.6645352591003757e-15,CartPole-v1
kahkm_nlms_simplex_project_each_step,10,kahkm_association,0.17242409338638917,0.12650439320130047,6.661338147750939e-16,CartPole-v1
kmeans_hard_nlms,10,own_association,1.0614743158281308,-0.2521978127712694,6.661338147750939e-16,CartPole-v1
kmeans_distance_nlms,10,own_association,0.4917216797576531,0.09249998820086469,0.04850370205013028,CartPole-v1
kmeans_rbf_nlms,10,own_association,0.046719990877047535,0.26924584190769607,2.6645352591003757e-15,CartPole-v1
state_dmd,10,kahkm_association_of_predicted_state,0.19179981127641113,0.028347551410180194,6.661338147750939e-16,CartPole-v1
state_edmd_poly2,10,kahkm_association_of_predicted_state,0.19095868873507935,0.03260865454375572,5.551115123125783e-16,CartPole-v1
state_edmd_poly3,10,kahkm_association_of_predicted_state,0.18592091404250585,0.05812987942352643,6.661338147750939e-16,CartPole-v1
kahkm_nlms,20,kahkm_association,0.18067273271526574,0.08392972976651336,4.440892098500626e-15,CartPole-v1
kahkm_nlms_simplex_project_each_step,20,kahkm_association,0.18067422697996874,0.08392215335224362,5.551115123125783e-16,CartPole-v1
kmeans_hard_nlms,20,own_association,1.0721891539040345,-0.26556273286803234,1.3322676295501878e-15,CartPole-v1
kmeans_distance_nlms,20,own_association,0.5534938344620075,-0.018128644834366936,0.03099464445544096,CartPole-v1
kmeans_rbf_nlms,20,own_association,0.047416713353695905,0.27006398532251097,4.440892098500626e-15,CartPole-v1
state_dmd,20,kahkm_association_of_predicted_state,0.18789389864146125,0.04731603979794485,6.661338147750939e-16,CartPole-v1
state_edmd_poly2,20,kahkm_association_of_predicted_state,0.1877385520146861,0.0481036983683949,6.661338147750939e-16,CartPole-v1
state_edmd_poly3,20,kahkm_association_of_predicted_state,0.19253497326843236,0.023784262623779417,5.551115123125783e-16,CartPole-v1
kahkm_nlms,50,kahkm_association,0.1908104838974404,0.02624217075957147,8.215650382226158e-15,CartPole-v1
kahkm_nlms_simplex_project_each_step,50,kahkm_association,0.1908203406430707,0.026191869104063348,4.440892098500626e-16,CartPole-v1
kmeans_hard_nlms,50,own_association,1.046434310840297,-0.23040857948738092,2.6645352591003757e-15,CartPole-v1
kmeans_distance_nlms,50,own_association,0.5945230901704447,-0.13495260815897536,8.659739592076221e-15,CartPole-v1
kmeans_rbf_nlms,50,own_association,0.04828592608964122,0.27673149042450695,9.992007221626409e-15,CartPole-v1
state_dmd,50,kahkm_association_of_predicted_state,0.1839363995720867,0.061322493884111595,4.440892098500626e-16,CartPole-v1
state_edmd_poly2,50,kahkm_association_of_predicted_state,0.18381626642823537,0.06193556601194805,5.551115123125783e-16,CartPole-v1
state_edmd_poly3,50,kahkm_association_of_predicted_state,0.186438288539488,0.04855467358338483,4.440892098500626e-16,CartPole-v1
