task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
CartPole-v1,kahkm_nlms,own_association,0.14184957174427107,0.3381357302892477,0.14336540753022625,0.27434481253208853,0.005328043143690422
CartPole-v1,kmeans_hard_nlms,own_association,0.572779680362122,0.3615756084227282,0.7778315912684072,0.08104005398179293,2.220446049250313e-16
CartPole-v1,kmeans_distance_nlms,own_association,0.33252826017260584,0.4971694544331807,0.4870002630546015,0.09781090171288576,0.0678846684098217
CartPole-v1,kmeans_rbf_nlms,own_association,0.04980696809190983,0.3679053317846196,0.0487696000102702,0.23646704041234246,6.661338147750939e-16
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,nan,nan,0.1639063672069946,0.1703751436852048,5.551115123125783e-16
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,0.16817174422853154,0.1487856053474288,4.440892098500626e-16
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,0.15045829912324982,0.238443588748102,4.440892098500626e-16
