task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,20,2.0,1e-06,2000,1000,1.024505853652954,0.14184957174427107,0.14336540753022625
