task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
CartPole-v1,kahkm_nlms,own_association,0.34639346211341104,0.49792546415085537,0.3986724112451236,0.36745684033549775,0.38254534656320605
CartPole-v1,kmeans_hard_nlms,own_association,0.572779680362122,0.3615756084227282,0.7778315912684072,0.08104005398179293,2.220446049250313e-16
CartPole-v1,kmeans_distance_nlms,own_association,0.3325282601726013,0.4971694544331864,0.487000263054599,0.0978109017128902,0.06788466840982159
CartPole-v1,kmeans_rbf_nlms,own_association,0.04980696809190982,0.3679053317846196,0.048769600010270205,0.23646704041234234,6.661338147750939e-16
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,nan,nan,0.6187831477045247,0.018223894214967506,6.661338147750939e-16
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,0.6056425988893346,0.039073002487411634,8.881784197001252e-16
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,0.5071517033236504,0.19534100730051474,6.661338147750939e-16
