task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,20,8.0,1e-06,2000,1000,1.0923659801483154,0.34639346211341104,0.3986724112451236
