task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
MountainCar-v0,kahkm_nlms,kahkm_association,1,0.01996374774903915,0.0,0.9672379820250641,0.0,0.0162932477505931,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,10,0.4430291996624714,0.0,0.2909229321163248,0.0,0.037437173886190875,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,20,0.8255316428752476,0.0,-0.28798251859789414,0.0,0.01545814034707799,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,5,0.18999619968578124,0.0,0.6916804152730418,0.0,0.04678058269128154,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,50,2.4413062923477282,0.0,-2.8138918202124446,0.0,0.13928749950660357,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.019720971274692856,0.0,0.9676363965570652,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.4437344470164006,0.0,0.28979416966401284,0.0,1.1102230246251565e-15,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.8271980393038213,0.0,-0.29058240618255593,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.18809481346798143,0.0,0.6947659222992199,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,50,2.610118007538846,0.0,-3.07761522998758,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,1,0.2511108448833913,0.0,0.6903296572926393,0.0,0.012298231337938016,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,10,0.6736314716102163,0.0,0.17289905763047086,0.0,0.11757032610040051,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,20,0.7864022064690939,0.0,0.0436480019378247,0.0,0.0845917158660971,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,5,0.5355373272970855,0.0,0.34020456054877635,0.0,0.08898987461545863,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,50,0.8607246407419172,0.0,-0.03786104185573902,0.0,0.01359370199374705,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,1,0.4184903568461655,0.0,0.5704794852108203,0.0,2.220446049250313e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,10,0.89461082482352,0.0,0.08193477609802302,0.0,1.3322676295501878e-15,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,20,0.9577544037572401,0.0,0.01807738628760336,0.0,1.9984014443252818e-15,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,5,0.7743886187901173,0.0,0.20541437939642448,0.0,7.771561172376096e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,50,0.9848354838571723,0.0,-0.005270103953626926,0.0,3.552713678800501e-15,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,1,0.0010271185359715146,0.0,0.9955112721201568,0.0,1.3322676295501878e-15,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,10,0.11161154476562256,0.0,0.5377510942340433,0.0,0.0009675349606887608,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,20,0.42820021792165347,0.0,-0.6686117919676213,0.0,0.0025532965707242756,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,5,0.027001437518683696,0.0,0.8847449590882847,0.0,0.0003547687162217945,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,50,2.551012082237101,0.0,-7.566395519145262,0.0,0.01269568090351561,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,1,8.6330245856436e-05,0.0,0.9998583255457801,0.0,2.6645352591003757e-15,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,10,0.05559774612094632,0.0,0.9110146987367499,0.0,2.4424906541753444e-15,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,20,0.15702380461381044,0.0,0.7550137331599756,0.0,3.219646771412954e-15,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,5,0.009081493157651253,0.0,0.9852628515533551,0.0,2.7755575615628914e-15,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,50,0.6812627846620813,0.0,-0.06429192026502983,0.0,2.55351295663786e-15,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,1,7.09680974327809e-05,0.0,0.9998835359916901,0.0,2.6645352591003757e-15,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,10,0.03792985871362124,0.0,0.939292504822736,0.0,2.3314683517128287e-15,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,20,0.2182957365481215,0.0,0.6594181519448792,0.0,3.1086244689504383e-15,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,5,0.006028316710256474,0.0,0.9902174458869034,0.0,2.9976021664879227e-15,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,50,0.6188748597826625,0.0,0.033172620388254415,0.0,3.1086244689504383e-15,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,1,5.407988369523726e-05,0.0,0.9999112508260484,0.0,3.1086244689504383e-15,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,10,0.027929294544083615,0.0,0.9552986071833045,0.0,2.3314683517128287e-15,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,20,0.14207502022015922,0.0,0.7783366101683634,0.0,2.6645352591003757e-15,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,5,0.0031920211919906714,0.0,0.9948200929809026,0.0,2.4424906541753444e-15,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,50,3.019803376573514,0.0,-3.7176396639226743,0.0,3.552713678800501e-15,0.0,1
