task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
CartPole-v1,kahkm_nlms,kahkm_association,1,0.31508114151063604,0.0,0.24440360320705,0.0,0.014895409774330907,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,10,0.31139167207385365,0.0,0.2543717625720294,0.0,0.009231887597332495,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,20,0.3318284872863662,0.0,0.20775333735207635,0.0,0.004840209429553154,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,5,0.34019059270468194,0.0,0.18426136068822985,0.0,0.011129596582636498,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,50,0.3478556995778487,0.0,0.17209043580456018,0.0,0.002534190209315122,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.31098401487101945,0.0,0.25422892664994534,0.0,9.992007221626409e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.3112318099965497,0.0,0.25475455276721315,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.33169598144478396,0.0,0.20806969750437487,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.33814678618603405,0.0,0.189162178007378,0.0,1.1102230246251565e-15,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,50,0.3476932911182589,0.0,0.17247697400750994,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,1,0.31514520624963926,0.0,0.4685192363967785,0.0,0.08820649585695527,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,10,0.3661361380312142,0.0,0.3852493029337174,0.0,0.0070214043778750405,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,20,0.41285387526253636,0.0,0.3094145915481581,0.0,0.0016805964962060532,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,5,0.32893168401006995,0.0,0.4465556414085641,0.0,0.018931793053297372,0.0,1
