method,horizon,metric_space,relative_error,association_r2,simplex_violation,task
kahkm_nlms,1,kahkm_association,0.315081141510636,0.2444036032070499,0.014895409774330992,CartPole-v1
kahkm_nlms_simplex_project_each_step,1,kahkm_association,0.3109840148710194,0.25422892664994523,8.881784197001252e-16,CartPole-v1
kmeans_hard_nlms,1,own_association,0.627123167834264,0.33192802876058736,2.220446049250313e-16,CartPole-v1
kmeans_distance_nlms,1,own_association,0.31514520624963904,0.46851923639677884,0.08820649585695528,CartPole-v1
kmeans_rbf_nlms,1,own_association,0.0517636368341154,0.1381912635188154,9.992007221626409e-16,CartPole-v1
state_dmd,1,kahkm_association_of_predicted_state,0.4015911255871197,0.03694392491145104,2.886579864025407e-15,CartPole-v1
state_edmd_poly2,1,kahkm_association_of_predicted_state,0.4025922020269471,0.034543242511922645,2.9976021664879227e-15,CartPole-v1
state_edmd_poly3,1,kahkm_association_of_predicted_state,0.34303952281446476,0.17735658137625177,3.774758283725532e-15,CartPole-v1
kahkm_nlms,5,kahkm_association,0.34019059270468205,0.18426136068822985,0.01112959658263659,CartPole-v1
kahkm_nlms_simplex_project_each_step,5,kahkm_association,0.33814678618603417,0.1891621780073779,1.1102230246251565e-15,CartPole-v1
kmeans_hard_nlms,5,own_association,0.6708983789330626,0.2847721748866918,5.551115123125783e-16,CartPole-v1
kmeans_distance_nlms,5,own_association,0.3289316840100695,0.44655564140856485,0.018931793053297157,CartPole-v1
kmeans_rbf_nlms,5,own_association,0.049102133302059876,0.17918105103607096,9.992007221626409e-16,CartPole-v1
state_dmd,5,kahkm_association_of_predicted_state,0.4568112300387092,-0.09538176306244472,3.1086244689504383e-15,CartPole-v1
state_edmd_poly2,5,kahkm_association_of_predicted_state,0.45928631675211157,-0.101316741604083,2.6645352591003757e-15,CartPole-v1
state_edmd_poly3,5,kahkm_association_of_predicted_state,0.4596348240026757,-0.10215242265012603,2.6645352591003757e-15,CartPole-v1
kahkm_nlms,10,kahkm_association,0.31139167207385365,0.2543717625720293,0.00923188759733267,CartPole-v1
kahkm_nlms_simplex_project_each_step,10,kahkm_association,0.31123180999654965,0.25475455276721315,9.992007221626409e-16,CartPole-v1
kmeans_hard_nlms,10,own_association,0.7899247821314569,0.15678348710073664,7.771561172376096e-16,CartPole-v1
kmeans_distance_nlms,10,own_association,0.3661361380312134,0.3852493029337186,0.0070214043778747464,CartPole-v1
kmeans_rbf_nlms,10,own_association,0.04709288450681762,0.21614005830827832,1.3322676295501878e-15,CartPole-v1
state_dmd,10,kahkm_association_of_predicted_state,0.4721718004569439,-0.13061670851108187,2.7755575615628914e-15,CartPole-v1
state_edmd_poly2,10,kahkm_association_of_predicted_state,0.4718919147116965,-0.12994652130433937,3.219646771412954e-15,CartPole-v1
state_edmd_poly3,10,kahkm_association_of_predicted_state,0.4689411919456432,-0.12288100731503415,3.1086244689504383e-15,CartPole-v1
kahkm_nlms,20,kahkm_association,0.3318284872863661,0.20775333735207646,0.004840209429552673,CartPole-v1
kahkm_nlms_simplex_project_each_step,20,kahkm_association,0.33169598144478396,0.20806969750437476,8.881784197001252e-16,CartPole-v1
kmeans_hard_nlms,20,own_association,0.8986300848734663,0.037783876533281746,1.5543122344752192e-15,CartPole-v1
kmeans_distance_nlms,20,own_association,0.41285387526253453,0.3094145915481612,0.001680596496206002,CartPole-v1
kmeans_rbf_nlms,20,own_association,0.04783126222200252,0.21598297001308653,1.7763568394002505e-15,CartPole-v1
state_dmd,20,kahkm_association_of_predicted_state,0.4737541429173859,-0.13109679555034282,2.7755575615628914e-15,CartPole-v1
state_edmd_poly2,20,kahkm_association_of_predicted_state,0.47421532505246844,-0.13219787644421044,2.886579864025407e-15,CartPole-v1
state_edmd_poly3,20,kahkm_association_of_predicted_state,0.480982935450343,-0.14835567168253916,3.4416913763379853e-15,CartPole-v1
kahkm_nlms,50,kahkm_association,0.34785569957784895,0.17209043580455952,0.002534190209314142,CartPole-v1
kahkm_nlms_simplex_project_each_step,50,kahkm_association,0.34769329111825925,0.17247697400750905,8.881784197001252e-16,CartPole-v1
kmeans_hard_nlms,50,own_association,0.9962641881875413,-0.07721675683285056,3.6637359812630166e-15,CartPole-v1
kmeans_distance_nlms,50,own_association,0.48812100175299045,0.17769250558640215,0.0003719849472066904,CartPole-v1
kmeans_rbf_nlms,50,own_association,0.04853605010755914,0.22313752376019536,3.552713678800501e-15,CartPole-v1
state_dmd,50,kahkm_association_of_predicted_state,0.4686118728838947,-0.115313769263937,2.6645352591003757e-15,CartPole-v1
state_edmd_poly2,50,kahkm_association_of_predicted_state,0.46892850129851305,-0.11606735672298019,3.1086244689504383e-15,CartPole-v1
state_edmd_poly3,50,kahkm_association_of_predicted_state,0.47711830833350305,-0.13555940351540552,3.1086244689504383e-15,CartPole-v1
