task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
CartPole-v1,kahkm_nlms,own_association,0.29200273978533814,0.37003450942661975,0.315081141510636,0.2444036032070499,0.014895409774330992
CartPole-v1,kmeans_hard_nlms,own_association,0.55236919161072,0.43530665855900097,0.627123167834264,0.33192802876058736,2.220446049250313e-16
CartPole-v1,kmeans_distance_nlms,own_association,0.42174382662745763,0.48542198759872657,0.31514520624963904,0.46851923639677884,0.08820649585695528
CartPole-v1,kmeans_rbf_nlms,own_association,0.05293378583675393,0.2563752063550644,0.0517636368341154,0.1381912635188154,9.992007221626409e-16
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,nan,nan,0.4015911255871197,0.03694392491145104,2.886579864025407e-15
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,0.4025922020269471,0.034543242511922645,2.9976021664879227e-15
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,0.34303952281446476,0.17735658137625177,3.774758283725532e-15
