task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
CartPole-v1,kahkm_nlms,30,4.0,1e-06,2000,1000,1.2323241233825684,0.2424898273890595,0.2933844681930408
