task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
CartPole-v1,kahkm_nlms,own_association,0.27644636648987025,0.4094908480645155,0.30376315835681145,0.2806445444040535,0.02142584223482992
CartPole-v1,kmeans_hard_nlms,own_association,0.5228087412116244,0.4634738958844534,0.6076995937425627,0.35425848194583,5.551115123125783e-16
CartPole-v1,kmeans_distance_nlms,own_association,0.3621102264481429,0.5497706861748595,0.25903988875805306,0.5603048561295172,0.07997140815303497
CartPole-v1,kmeans_rbf_nlms,own_association,0.050693689539215554,0.27715941865573357,0.04949896410646402,0.15339405839754694,8.881784197001252e-16
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,nan,nan,0.40773944012177876,0.03441354672541952,2.220446049250313e-15
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,0.41380089357297073,0.02005914103467399,2.55351295663786e-15
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,0.3481577443738666,0.1755116908248201,2.220446049250313e-15
