task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,15,2.0,1e-06,977,491,0.6284182071685791,0.0029361784543731166,0.00217664017885724
