task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
MountainCar-v0,kahkm_nlms,own_association,0.019416689252211537,0.9689986688432022,0.01460501896755932,0.9753437279973444,0.020586388887703602
MountainCar-v0,kmeans_hard_nlms,own_association,0.4155020312881473,0.5732618405680205,0.40882336409569137,0.574760130819016,2.220446049250313e-16
MountainCar-v0,kmeans_distance_nlms,own_association,0.17755996965866933,0.7796201196618404,0.18912348284182293,0.7559404760343394,0.02116329908725381
MountainCar-v0,kmeans_rbf_nlms,own_association,0.0010882878510739388,0.9951749054173027,0.0009428148658579764,0.9955539531596208,9.992007221626409e-16
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,nan,nan,6.691754266622917e-05,0.9998870294425914,1.6653345369377348e-15
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,5.214268721288663e-05,0.9999119724334679,1.5543122344752192e-15
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,3.575986510210631e-05,0.999939630002351,1.5543122344752192e-15
