task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
MountainCar-v0,kahkm_nlms,kahkm_association,1,0.005057275158715853,0.0,0.9702955399020389,0.0,1.1102230246251565e-15,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,10,0.1200623658652611,0.0,0.32792841796045535,0.0,0.002147501599984149,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,20,0.25461828410484033,0.0,-0.35708747682825104,0.0,1.0103029524088925e-14,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,5,0.05119214631006711,0.0,0.7056960027148556,0.0,3.1086244689504383e-15,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,50,0.4626287405940155,0.0,-1.3396171605375087,0.0,1.9317880628477724e-14,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.005057275158715853,0.0,0.9702955399020389,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.12000316021176556,0.0,0.3282598326958195,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.2546182841048402,0.0,-0.3570874768282506,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.051192146310067126,0.0,0.7056960027148556,0.0,7.771561172376096e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,50,0.462628740594014,0.0,-1.3396171605375011,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,1,0.18912348284182207,0.0,0.7559404760343403,0.0,0.021163299087253815,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,10,0.6348282438959155,0.0,0.18748626441173133,0.0,0.04116462279783881,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,20,0.7854626274837082,0.0,0.005458464867927115,0.0,0.02802647777897021,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,5,0.45407046961156017,0.0,0.41658503681728787,0.0,0.041608287720660456,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,50,0.8975170828543985,0.0,-0.12210349990788916,0.0,1.687538997430238e-14,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,1,0.40882336409569137,0.0,0.574760130819016,0.0,2.220446049250313e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,10,0.8936774054066569,0.0,0.07131028584322285,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,20,0.9577778832295641,0.0,0.006449092063727568,0.0,1.4432899320127035e-15,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,5,0.7795268563564587,0.0,0.18966142216200266,0.0,7.771561172376096e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,50,1.0211789327471608,0.0,-0.052191529982496654,0.0,1.7763568394002505e-15,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,1,0.0009428148658579763,0.0,0.9955539531596208,0.0,9.992007221626409e-16,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,10,0.1028474370005348,0.0,0.5410908728486661,0.0,0.0007368339159998859,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,20,0.3966089180624769,0.0,-0.6620531375796883,0.0,0.0016703103194812983,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,5,0.024818581098444988,0.0,0.8857630944644039,0.0,0.00028853303013506675,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,50,2.3516052699975694,0.0,-7.467517205376296,0.0,0.017874457493297705,0.0,1
