task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
MountainCar-v0,kahkm_nlms,own_association,0.006068416444674765,0.9686753527838701,0.00505727515871585,0.9702955399020389,1.1102230246251565e-15
MountainCar-v0,kmeans_hard_nlms,own_association,0.4155020312881473,0.5732618405680205,0.40882336409569137,0.574760130819016,2.220446049250313e-16
MountainCar-v0,kmeans_distance_nlms,own_association,0.17755996965866933,0.7796201196618404,0.18912348284182293,0.7559404760343394,0.02116329908725381
MountainCar-v0,kmeans_rbf_nlms,own_association,0.001088287851073939,0.9951749054173027,0.0009428148658579763,0.9955539531596208,9.992007221626409e-16
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,nan,nan,9.44218587366459e-05,0.9994454028607908,9.992007221626409e-16
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,6.732914894271403e-05,0.9996045348620686,1.3322676295501878e-15
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,4.6568382681624865e-05,0.9997264754988051,1.1102230246251565e-15
