task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error
MountainCar-v0,kahkm_nlms,15,4.0,1e-06,977,491,0.5453400611877441,0.006050722542611665,0.00410042184725533
