abstraction,split,n_runs,closure_error_mean,closure_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_max,spectral_radius_mean,spectral_radius_max
kahkm_folding_nlms,test,3,5.737725136831163e-06,8.688887839951954e-06,0.9942355258207591,0.008306994910240048,2.2741122159921367e-05,4.4948241369699846e-05,0.9999999999999997,0.9999999999999999
kahkm_folding_nlms,train,3,0.0002490312382902692,5.1850863106720236e-05,0.998806090851743,0.00024152420328080496,0.0041861480881474344,0.005378938432127298,0.9999999999999997,0.9999999999999999
kmeans_distance_nlms,test,3,0.0019158556940508135,0.0011834047127522711,0.9923508898143748,0.0019034940344573373,0.0006255936496292047,0.0010196962966656361,1.0000000000000002,1.0000000000000004
kmeans_distance_nlms,train,3,0.04142056249841664,0.0033638591871878445,0.9504663029503782,0.00421818158197827,0.016193965916328924,0.024395474878537205,1.0000000000000002,1.0000000000000004
kmeans_hard_nlms,test,3,0.021163909322775277,0.010866578917205974,0.9411072404887454,0.009151216937747684,3.700743415417188e-17,1.1102230246251565e-16,1.0000000000000002,1.0000000000000013
kmeans_hard_nlms,train,3,0.06736637593381777,0.001394208471388626,0.921175143542415,0.0018989159724526526,1.8503717077085943e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000013
kmeans_rbf_nlms,test,3,6.87064370022356e-05,2.026098367669365e-05,0.9949600549138475,0.0027843209972653244,0.00040979523244605835,0.0005405937020900787,1.0000000000000002,1.0000000000000016
kmeans_rbf_nlms,train,3,0.012472704198374379,0.0012327333370390423,0.9841512804377713,0.0012473314026518597,0.019780979856755997,0.022478792208999787,1.0000000000000002,1.0000000000000016
