task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation
MountainCar-v0,kahkm_nlms,own_association,0.01615244248238592,0.9744861865610854,0.011991023761201538,0.9802337721469482,0.05075499981216113
MountainCar-v0,kmeans_hard_nlms,own_association,0.24897046697041564,0.7195750005701684,0.2217927934217612,0.74171314363528,2.220446049250313e-16
MountainCar-v0,kmeans_distance_nlms,own_association,0.0452845711422267,0.9310500444570571,0.041760244563080445,0.9354432933770888,7.771561172376096e-16
MountainCar-v0,kmeans_rbf_nlms,own_association,0.0007464351820413634,0.9953888679365877,0.0006448886316942894,0.9957221254997326,1.5543122344752192e-15
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,nan,nan,2.5465274952437907e-05,0.9999580225644553,4.440892098500626e-16
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,nan,nan,1.9721984094347068e-05,0.9999674899125307,4.440892098500626e-16
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,nan,nan,1.084967027185965e-05,0.9999821152005871,4.440892098500626e-16
